ID,Direction,StopName,StopCode,Latitude,Longitude,Status,StopType,Routes,Zone
3694,DOWN,shivpushpak park,55-D-19,18.478387,73.821115,Active,Primary,"['118A-D', '55-D']",Zone 1
3695,DOWN,star garden,55-D-20,18.47755368,73.8197692,Inactive,Secondary,"['118A-D', '55-D']",Zone 1
3696,DOWN,krushna mandir suncity,55-D-21,18.47653967,73.81806282,Active,Primary,"['118A-D', '55-D']",Zone 1
3697,DOWN,suncity,55-D-22,18.47477624,73.8136666,Active,Primary,"['118A-D', '55-D']",Zone 1
3698,UP,suncity,55-U-00,18.47482708,73.81366313,Inactive,Secondary,"['55-U', '118A-U']",Zone 1
3699,UP,krushna mandir suncity,55-U-01,18.47523141,73.81615218,Inactive,Secondary,"['55-U', '118A-U']",Zone 1
3700,UP,star garden,55-U-02,18.477541,73.819697,Active,Primary,"['55-U', '118A-U']",Zone 1
3701,UP,shivpushpak park,55-U-03,18.478425,73.821161,Active,Primary,"['55-U', '118A-U']",Zone 1
3702,UP,anandnagar sinhagad road,55-U-04,18.4775257,73.8236618,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '118A-U']",Zone 1
3703,UP,hingne,55-U-05,18.4802931,73.8253104,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
3704,UP,vitthalwadi sinhagad road,55-U-06,18.4846668,73.827858,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
3705,UP,rajaram pul,55-U-07,18.4874733,73.8289883,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
3706,UP,jaidevnagar,55-U-08,18.4885506,73.8298963,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
3707,UP,vitthalwadi jakat naka,55-U-09,18.49102,73.83324,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
3708,UP,pl deshpande udyan,55-U-10,18.4932345,73.8353873,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
3709,UP,ganeshmala,55-U-11,18.4949966,73.8372807,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
3710,UP,rakshalekha society,55-U-12,18.49878069,73.83882328,Active,Primary,"['55-U', '64A-U', '56-U']",Zone 1
3711,UP,mhatre pul,55-U-13,18.5038681,73.83887,Active,Primary,"['55-U', '64A-U', '56-U']",Zone 1
3712,UP,rajendranagar,55-U-14,18.50493333,73.84294333,Inactive,Secondary,"['55-U', '56-U']",Zone 1
3713,UP,lokmanyanagar,55-U-15,18.505788,73.844633,Active,Primary,"['55-U', '56-U']",Zone 1
3714,UP,prakash chicken center,55-U-16,18.5085983,73.8439717,Inactive,Secondary,"['55-U', '56-U']",Zone 1
3715,UP,ganjavewadi,55-U-17,18.51012955,73.84329043,Inactive,Secondary,"['55-U', '56-U']",Zone 1
3716,UP,kulkarni petrol pump,55-U-18,18.512937,73.84484,Active,Primary,"['40-U', '55-U', '144-U', '144K-U', '112-U', '58-U', '59-U', '56-U', '58A-U']",Zone 1
3717,UP,chitrashala,55-U-19,18.513026,73.845905,Active,Primary,"['40-U', '55-U', '144-U', '144K-U', '112-U', '56-U']",Zone 1
3718,UP,sadashiv peth haud,55-U-20,18.51352335,73.85060684,Inactive,Secondary,"['40-U', '55-U', '144-U', '144K-U', '112-U', '56-U']",Zone 1
3719,UP,vishrambaugwada,55-U-21,18.513713,73.853416,Inactive,Secondary,"['40-U', '55-U', '144-U', '144K-U', '112-U', '56-U']",Zone 1
3720,UP,mandai stand,55-U-22,18.5133217,73.8559283,Active,Primary,"['216A-U', '40-U', '55-U', '216C-U', '112-U', '56-U']",Zone 2
3721,DOWN,mandai stand,56-D-00,18.5133217,73.8559283,Inactive,Secondary,"['144-D', '216A-D', '56-D', '40-D', '112-D', '55-D', '216C-D']",Zone 2
3722,DOWN,common wealth,56-D-01,18.5145373,73.8539144,Inactive,Secondary,"['144-D', '56-D', '40-D', '112-D', '55-D']",Zone 1
3723,DOWN,gokhale hall,56-D-02,18.514147,73.849765,Inactive,Secondary,"['144-D', '3-D', '56-D', '40-D', '112-D', '55-D']",Zone 1
3724,DOWN,vijay talkies,56-D-03,18.5138238,73.8469569,Active,Primary,"['144-D', '56-D', '40-D', '112-D', '55-D']",Zone 1
3725,DOWN,kulkarni petrol pump,56-D-04,18.5131852,73.8447155,Inactive,Secondary,"['144-D', '117E-D', '58A-D', '56-D', '40-D', '112-D', '55-D', '58-D', '59-D']",Zone 1
3726,DOWN,ganjavewadi,56-D-05,18.5097167,73.8435576,Active,Primary,"['56-D', '117E-D', '55-D']",Zone 1
3727,DOWN,prakash chicken center,56-D-06,18.5086059,73.843859,Inactive,Secondary,"['56-D', '117E-D', '55-D']",Zone 1
3728,DOWN,lokmanyanagar,56-D-07,18.5054003,73.8449083,Inactive,Secondary,"['56-D', '117E-D', '55-D']",Zone 1
3729,DOWN,rajendranagar,56-D-08,18.504837,73.8430387,Inactive,Secondary,"['56-D', '117E-D', '55-D']",Zone 1
3730,DOWN,mhatre pul,56-D-09,18.5050229,73.839793,Active,Primary,"['56-D', '117E-D', '55-D']",Zone 1
3731,DOWN,dattawadi mhasoba chowk,56-D-10,18.5014222,73.8391507,Active,Primary,"['56-D', '117E-D']",Zone 1
3732,DOWN,rakshalekha society,56-D-11,18.4988327,73.8388482,Active,Primary,"['56-D', '117E-D', '55-D']",Zone 1
3733,DOWN,ganeshmala,56-D-12,18.4964142,73.838768,Active,Primary,"['117E-D', '118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
3734,DOWN,pl deshpande udyan,56-D-13,18.4933433,73.8352217,Inactive,Secondary,"['117E-D', '118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
3735,DOWN,vitthalwadi jakat naka,56-D-14,18.49059,73.83261,Inactive,Secondary,"['117E-D', '118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
3736,DOWN,jaidevnagar,56-D-15,18.4893951,73.8309021,Active,Primary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
3737,DOWN,rajaram pul,56-D-16,18.4874492,73.8287775,Inactive,Secondary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
3738,DOWN,vitthalwadi sinhagad road,56-D-17,18.4834339,73.8274965,Active,Primary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
3739,DOWN,hingne,56-D-18,18.4803617,73.8250583,Active,Primary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
3740,DOWN,anandnagar sinhagad road,56-D-19,18.477597,73.823565,Active,Primary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '118-7-D']",Zone 1
3741,DOWN,ganesh park,56-D-20,18.4756658,73.8228088,Active,Primary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
3742,DOWN,manikbaug,56-D-21,18.4731991,73.8216424,Active,Primary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
3743,DOWN,indian hume pipe,56-D-22,18.4703554,73.820544,Active,Primary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
3744,DOWN,fun time,56-D-23,18.4683226,73.8191664,Inactive,Secondary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
3745,DOWN,vadgaon bk phata,56-D-24,18.4660873,73.8167191,Inactive,Secondary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
3746,DOWN,vadgaon bk,56-D-25,18.466783,73.823083,Active,Primary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
3747,UP,vadgaon bk,56-U-00,18.4666287,73.8231736,Inactive,Secondary,"['47A-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
3748,UP,vadgaon bk phata,56-U-01,18.4670967,73.818225,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
3749,UP,fun time,56-U-02,18.4687883,73.8198283,Active,Primary,"['47A-U', '60A-U', '117-NGT-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
3750,UP,indian hume pipe,56-U-03,18.4703776,73.8204209,Active,Primary,"['47A-U', '60A-U', '117-NGT-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
3751,UP,manikbaug,56-U-04,18.4732909,73.821574,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
3752,UP,ganesh park,56-U-05,18.4753444,73.8225425,Active,Primary,"['47A-U', '60A-U', '117-NGT-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
3753,UP,anandnagar sinhagad road,56-U-06,18.4775257,73.8236618,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '118A-U']",Zone 1
3754,UP,hingne,56-U-07,18.4802931,73.8253104,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
3755,UP,vitthalwadi sinhagad road,56-U-08,18.4846668,73.827858,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
3756,UP,rajaram pul,56-U-09,18.4874733,73.8289883,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
3757,UP,jaidevnagar,56-U-10,18.4885506,73.8298963,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
3758,UP,vitthalwadi jakat naka,56-U-11,18.49102,73.83324,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
3759,UP,pl deshpande udyan,56-U-12,18.4932345,73.8353873,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
3760,UP,ganeshmala,56-U-13,18.4949966,73.8372807,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
3761,UP,rakshalekha society,56-U-14,18.49887,73.8388567,Inactive,Secondary,"['55-U', '64A-U', '56-U']",Zone 1
3762,UP,mhatre pul,56-U-15,18.5038681,73.83887,Active,Primary,"['55-U', '64A-U', '56-U']",Zone 1
3763,UP,rajendranagar,56-U-16,18.5049226,73.843087,Inactive,Secondary,"['55-U', '56-U']",Zone 1
3764,UP,lokmanyanagar,56-U-17,18.5058145,73.8446619,Inactive,Secondary,"['55-U', '56-U']",Zone 1
3765,UP,prakash chicken center,56-U-18,18.5085983,73.8439717,Active,Primary,"['55-U', '56-U']",Zone 1
3766,UP,ganjavewadi,56-U-19,18.5097042,73.84346,Active,Primary,"['55-U', '56-U']",Zone 1
3767,UP,kulkarni petrol pump,56-U-20,18.512885,73.8448354,Active,Primary,"['40-U', '55-U', '144-U', '144K-U', '112-U', '58-U', '59-U', '56-U', '58A-U']",Zone 1
3768,UP,chitrashala,56-U-21,18.513075,73.8467701,Active,Primary,"['40-U', '55-U', '144-U', '144K-U', '112-U', '56-U']",Zone 1
3769,UP,sadashiv peth haud,56-U-22,18.5135526,73.8506246,Active,Primary,"['40-U', '55-U', '144-U', '144K-U', '112-U', '56-U']",Zone 1
3770,UP,vishrambaugwada,56-U-23,18.5137002,73.8533435,Inactive,Secondary,"['40-U', '55-U', '144-U', '144K-U', '112-U', '56-U']",Zone 1
3771,UP,mandai stand,56-U-24,18.5133217,73.8559283,Active,Primary,"['216A-U', '40-U', '55-U', '216C-U', '112-U', '56-U']",Zone 2
3772,DOWN,gokhalenagar police line,58-D-00,18.5235,73.8251033,Inactive,Secondary,"['58-D', '90-D']",Zone 4
3773,DOWN,gokhalenagar vasahat,58-D-01,18.524977,73.8269034,Inactive,Secondary,"['146-D', '58A-D', '58-D', '90P-D', '90-D']",Zone 4
3774,DOWN,gokhalenagar shala,58-D-02,18.5263481,73.826963,Active,Primary,"['146-D', '58A-D', '58-D', '90P-D', '90-D']",Zone 4
3775,DOWN,kusalkar putala,58-D-03,18.5292178,73.8271891,Inactive,Secondary,"['146-D', '58A-D', '58-D', '89-D', '90P-D', '90-D', '59-D']",Zone 4
3776,DOWN,ramoshiwadi,58-D-04,18.5290567,73.8297,Active,Primary,"['58-D', '58A-D', '59-D']",Zone 4
3777,DOWN,sheti mahamandal,58-D-05,18.5253524,73.8297685,Inactive,Secondary,"['58-D', '58A-D', '90P-D', '59-D']",Zone 4
3778,DOWN,symbiosis college,58-D-06,18.5223211,73.8294296,Active,Primary,"['58-D', '58A-D', '59-D']",Zone 4
3779,DOWN,bhandarkar institute,58-D-07,18.5199171,73.8304766,Inactive,Secondary,"['58-D', '58A-D', '59-D']",Zone 1
3780,DOWN,pawar quarters,58-D-08,18.5181083,73.8368817,Inactive,Secondary,"['58-D', '58A-D', '59-D']",Zone 1
3781,DOWN,bal shikshan mandal,58-D-09,18.5180466,73.838687,Inactive,Secondary,"['58-D', '58A-D', '59-D']",Zone 1
3782,DOWN,goodluck chowk,58-D-10,18.5176583,73.8413267,Inactive,Secondary,"['58A-D', '58-D', '91-D', '80-D', '59-D']",Zone 1
3783,DOWN,deccan gymkhana,58-D-11,18.5167408,73.8429184,Inactive,Secondary,"['87C-D', '87-D', '58A-D', '280-D', '58-D', '90P-D', '92-D', '59-D', '89-D', '90-D', '82A-D', '93-D', '26-D']",Zone 1
3784,DOWN,kulkarni petrol pump,58-D-12,18.5128776,73.8440251,Active,Primary,"['144-D', '117E-D', '58A-D', '56-D', '40-D', '112-D', '55-D', '58-D', '59-D']",Zone 1
3785,DOWN,chitrashala,58-D-13,18.5129328,73.8449421,Active,Primary,"['58-D', '58A-D', '117E-D', '59-D']",Zone 1
3786,DOWN,sadashiv peth haud,58-D-14,18.51357,73.8506817,Active,Primary,"['58-D', '58A-D', '117E-D', '59-D']",Zone 1
3787,DOWN,shanipar,58-D-15,18.5127933,73.853105,Inactive,Secondary,"['58-D', '58A-D', '47A-D', '59-D']",Zone 1
3788,UP,shanipar,58-U-00,18.5128729,73.8533308,Active,Primary,"['216A-U', '13-U', '2A-U', '297-U', '2G-U', '13L-U', '2-NGT-U', '2-U', '216C-U', '38-U', '33A-U', '58-U', '59-U', '2B-U', '21A-U', '58A-U', '37-U']",Zone 1
3789,UP,common wealth,58-U-01,18.5145373,73.8539144,Inactive,Secondary,"['58A-U', '58-U', '59-U']",Zone 1
3790,UP,gokhale hall,58-U-02,18.5140644,73.8491755,Active,Primary,"['58A-U', '58-U', '59-U']",Zone 1
3791,UP,vijay talkies,58-U-03,18.5139433,73.8474383,Inactive,Secondary,"['58A-U', '58-U', '59-U']",Zone 1
3792,UP,kulkarni petrol pump,58-U-04,18.5132631,73.8448211,Inactive,Secondary,"['40-U', '55-U', '144-U', '144K-U', '112-U', '58-U', '59-U', '56-U', '58A-U']",Zone 1
3793,UP,deccan gymkhana,58-U-05,18.5164951,73.8428189,Inactive,Secondary,"['89-U', '279B-U', '90-U', '91-U', '58A-U', '58-U', '59-U', '90P-U']",Zone 1
3794,UP,goodluck chowk,58-U-06,18.5175928,73.8411441,Inactive,Secondary,"['89-U', '27-U', '90-U', '82A-U', '58A-U', '92-U', '59-U', '58-U', '26-U', '90P-U', '280-U']",Zone 1
3795,UP,bal shikshan mandal,58-U-07,18.51795,73.8388667,Active,Primary,"['58A-U', '58-U', '59-U']",Zone 1
3796,UP,pawar quarters,58-U-08,18.5180658,73.8365956,Inactive,Secondary,"['58A-U', '58-U', '59-U']",Zone 1
3797,UP,bhandarkar institute,58-U-09,18.5202249,73.8301172,Active,Primary,"['58A-U', '58-U', '59-U']",Zone 1
3798,UP,symbiosis college,58-U-10,18.5223007,73.8290863,Active,Primary,"['58A-U', '58-U', '59-U']",Zone 4
3799,UP,sheti mahamandal,58-U-11,18.5246381,73.8294737,Active,Primary,"['58A-U', '90P-U', '58-U', '59-U']",Zone 4
3800,UP,ramoshiwadi,58-U-12,18.5283467,73.8297983,Inactive,Secondary,"['58-U', '59-U']",Zone 4
3801,UP,kusalkar putala,58-U-13,18.5290905,73.8273075,Active,Primary,"['89-U', '90-U', '58A-U', '146-U', '58-U', '59-U', '90P-U']",Zone 4
3802,UP,gokhalenagar shala,58-U-14,18.5264073,73.8269583,Active,Primary,"['90-U', '58A-U', '146-U', '58-U', '90P-U']",Zone 4
3803,UP,gokhalenagar vasahat,58-U-15,18.5246092,73.8269191,Active,Primary,"['90-U', '58A-U', '146-U', '58-U', '90P-U']",Zone 4
3804,UP,gokhalenagar police line,58-U-16,18.523484,73.8249292,Active,Primary,"['90-U', '58-U']",Zone 4
3805,DOWN,niljyoti society,59-D-00,18.5327307,73.8211274,Inactive,Secondary,"['59-D', '89-D']",Zone 4
3806,DOWN,maharashtra housing board janwadi,59-D-01,18.5305692,73.8216218,Active,Primary,"['59-D', '89-D']",Zone 4
3807,DOWN,janwadi,59-D-02,18.5305244,73.8232827,Active,Primary,"['59-D', '89-D']",Zone 4
3808,DOWN,janwadi corner,59-D-03,18.5281108,73.8237272,Active,Primary,"['59-D', '89-D']",Zone 4
3809,DOWN,kusalkar putala,59-D-04,18.529172,73.8273554,Inactive,Secondary,"['146-D', '58A-D', '58-D', '89-D', '90P-D', '90-D', '59-D']",Zone 4
3810,DOWN,ramoshiwadi,59-D-05,18.5291138,73.8296201,Active,Primary,"['58-D', '58A-D', '59-D']",Zone 4
3811,DOWN,sheti mahamandal,59-D-06,18.5255567,73.8297083,Inactive,Secondary,"['58-D', '58A-D', '90P-D', '59-D']",Zone 4
3812,DOWN,symbiosis college,59-D-07,18.5223058,73.8294457,Active,Primary,"['58-D', '58A-D', '59-D']",Zone 4
3813,DOWN,bhandarkar institute,59-D-08,18.5204639,73.8302727,Inactive,Secondary,"['58-D', '58A-D', '59-D']",Zone 1
3814,DOWN,pawar quarters,59-D-09,18.5181033,73.837075,Active,Primary,"['58-D', '58A-D', '59-D']",Zone 1
3815,DOWN,bal shikshan mandal,59-D-10,18.51795,73.8388667,Active,Primary,"['58-D', '58A-D', '59-D']",Zone 1
3816,DOWN,goodluck chowk,59-D-11,18.5176667,73.8414267,Inactive,Secondary,"['58A-D', '58-D', '91-D', '80-D', '59-D']",Zone 1
3817,DOWN,deccan gymkhana,59-D-12,18.5167408,73.8429184,Inactive,Secondary,"['87C-D', '87-D', '58A-D', '280-D', '58-D', '90P-D', '92-D', '59-D', '89-D', '90-D', '82A-D', '93-D', '26-D']",Zone 1
3818,DOWN,kulkarni petrol pump,59-D-13,18.5128867,73.84481,Active,Primary,"['144-D', '117E-D', '58A-D', '56-D', '40-D', '112-D', '55-D', '58-D', '59-D']",Zone 1
3819,DOWN,chitrashala,59-D-14,18.5131541,73.8470235,Active,Primary,"['58-D', '58A-D', '117E-D', '59-D']",Zone 1
3820,DOWN,sadashiv peth haud,59-D-15,18.5136,73.8507033,Inactive,Secondary,"['58-D', '58A-D', '117E-D', '59-D']",Zone 1
3821,DOWN,shanipar,59-D-16,18.5128729,73.8533308,Inactive,Secondary,"['58-D', '58A-D', '47A-D', '59-D']",Zone 1
3822,UP,shanipar,59-U-00,18.5128729,73.8533308,Inactive,Secondary,"['216A-U', '13-U', '2A-U', '297-U', '2G-U', '13L-U', '2-NGT-U', '2-U', '216C-U', '38-U', '33A-U', '58-U', '59-U', '2B-U', '21A-U', '58A-U', '37-U']",Zone 1
3823,UP,common wealth,59-U-01,18.5145373,73.8539144,Inactive,Secondary,"['58A-U', '58-U', '59-U']",Zone 1
3824,UP,gokhale hall,59-U-02,18.5140644,73.8491755,Inactive,Secondary,"['58A-U', '58-U', '59-U']",Zone 1
3825,UP,vijay talkies,59-U-03,18.5137915,73.8469083,Active,Primary,"['58A-U', '58-U', '59-U']",Zone 1
3826,UP,kulkarni petrol pump,59-U-04,18.5131893,73.8447849,Active,Primary,"['40-U', '55-U', '144-U', '144K-U', '112-U', '58-U', '59-U', '56-U', '58A-U']",Zone 1
3827,UP,deccan gymkhana,59-U-05,18.5164951,73.8428189,Active,Primary,"['89-U', '279B-U', '90-U', '91-U', '58A-U', '58-U', '59-U', '90P-U']",Zone 1
3828,UP,goodluck chowk,59-U-06,18.5176062,73.8413411,Inactive,Secondary,"['89-U', '27-U', '90-U', '82A-U', '58A-U', '92-U', '59-U', '58-U', '26-U', '90P-U', '280-U']",Zone 1
3829,UP,bal shikshan mandal,59-U-07,18.5180367,73.838165,Active,Primary,"['58A-U', '58-U', '59-U']",Zone 1
3830,UP,pawar quarters,59-U-08,18.5180531,73.8368786,Inactive,Secondary,"['58A-U', '58-U', '59-U']",Zone 1
3831,UP,bhandarkar institute,59-U-09,18.5199019,73.8303854,Active,Primary,"['58A-U', '58-U', '59-U']",Zone 1
3832,UP,symbiosis college,59-U-10,18.522377,73.8292727,Active,Primary,"['58A-U', '58-U', '59-U']",Zone 4
3833,UP,sheti mahamandal,59-U-11,18.5246559,73.8295555,Inactive,Secondary,"['58A-U', '90P-U', '58-U', '59-U']",Zone 4
3834,UP,ramoshiwadi,59-U-12,18.5283467,73.8297983,Inactive,Secondary,"['58-U', '59-U']",Zone 4
3835,UP,kusalkar putala,59-U-13,18.5289773,73.8270983,Inactive,Secondary,"['89-U', '90-U', '58A-U', '146-U', '58-U', '59-U', '90P-U']",Zone 4
3836,UP,janwadi corner,59-U-14,18.5280283,73.8248667,Inactive,Secondary,"['89-U', '59-U']",Zone 4
3837,UP,janwadi,59-U-15,18.5301933,73.8233626,Inactive,Secondary,"['89-U', '59-U']",Zone 4
3838,UP,maharashtra housing board janwadi,59-U-16,18.5311535,73.8209685,Inactive,Secondary,"['89-U', '59-U']",Zone 4
3839,UP,niljyoti society,59-U-17,18.5328652,73.8213196,Inactive,Secondary,"['89-U', '59-U']",Zone 4
3840,DOWN,tadiwala road,5A-D-00,18.5343233,73.8738717,Active,Primary,"['317B-D', '5A-D']",Zone 3
3841,DOWN,ganpati chowk tadiwala road,5A-D-01,18.5317733,73.8744383,Active,Primary,['5A-D'],Zone 3
3842,DOWN,jahangir hospital,5A-D-02,18.5314398,73.876413,Active,Primary,"['133-D', '29-D', '236-D', '165-D', '134-D', '132-D', '132A-D', '5A-D', '154-D', '163-D', '166-D']",Zone 3
3843,DOWN,alankar talkies,5A-D-03,18.5284583,73.87622,Active,Primary,"['133-D', '169-D', '236-D', '29-D', '165-D', '134-D', '158-D', '317B-D', '132-D', '132A-D', '5A-D', '154-D', '163-D', '166-D']",Zone 3
3844,DOWN,incometax office,5A-D-04,18.525427,73.876599,Inactive,Secondary,"['144-D', '236-D', '31A-D', '3-D', '132-D', '154-D', '169-D', '165-D', '39-D', '163-D', '5-D', '133-D', '29-D', '134-D', '92-D', '132A-D', '5A-D', '158-D', '166-D', '20-D']",Zone 3
3845,DOWN,gpo,5A-D-05,18.5230107,73.8762017,Active,Primary,"['144-D', '236-D', '31A-D', '3-D', '132-D', '203P-D', '154-D', '169-D', '165-D', '175-D', '39-D', '163-D', '5-D', '133-D', '29-D', '134-D', '196-D', '160-D', '92-D', '132A-D', '5A-D', '186-D', '203-NGT-D', '158-D', '168-D', '203-D', '177D-D', '166-D', '20-D']",Zone 3
3846,DOWN,collector kacheri,5A-D-06,18.5243533,73.871855,Inactive,Secondary,"['144-D', '236-D', '31A-D', '3-D', '132-D', '169-D', '165-D', '175-D', '39-D', '163-D', '5-D', '133-D', '160-D', '92-D', '170A-D', '132A-D', '5A-D', '158-D', '168-D', '170-D', '166-D']",Zone 3
3847,DOWN,jilha parishad,5A-D-07,18.5238856,73.8699291,Active,Primary,"['144-D', '31A-D', '3-D', '5A-D', '5-D']",Zone 3
3848,DOWN,kem hospital,5A-D-08,18.52028,73.8676967,Active,Primary,"['144-D', '5-D', '5A-D']",Zone 2
3849,DOWN,power house rastapeth,5A-D-09,18.5189416,73.8684652,Active,Primary,"['39-D', '5-D', '5A-D']",Zone 2
3850,DOWN,nana peth,5A-D-10,18.5172565,73.8685406,Inactive,Secondary,"['39-D', '5-D', '5A-D']",Zone 2
3851,DOWN,ad camp chowk,5A-D-11,18.5129707,73.8688046,Active,Primary,"['39-D', '5-D', '5A-D']",Zone 2
3852,DOWN,ramoshigate,5A-D-12,18.5098183,73.8683059,Inactive,Secondary,"['39-D', '5-D', '5A-D']",Zone 2
3853,DOWN,sonavane hospital,5A-D-13,18.5057518,73.8686373,Active,Primary,"['39-D', '5-D', '5A-D']",Zone 2
3854,DOWN,st vibhagiya karyalay,5A-D-14,18.5004067,73.8665367,Inactive,Secondary,"['29-D', '184A-D', '200-D', '20B-D', '196A-D', '5A-D', '176A-D', '184A-NGT-D', '5-D', '20-D']",Zone 2
3855,DOWN,ghorpade peth,5A-D-15,18.4998836,73.8638142,Inactive,Secondary,"['29-D', '31A-D', '184A-D', '200-D', '20B-D', '196A-D', '5A-D', '176A-D', '184A-NGT-D', '5-D', '20-D']",Zone 2
3856,DOWN,swargate depo,5A-D-16,18.5001583,73.861415,Active,Primary,"['29-D', '31A-D', '184A-D', '200-D', '20B-D', '196A-D', '5A-D', '176A-D', '184A-NGT-D', '5-D', '20-D']",Zone 2
3857,DOWN,swargate,5A-D-17,18.5004408,73.8594748,Inactive,Secondary,"['31A-D', '3-D', '2F-D', '2-D', '13L-D', '216C-D', '20B-D', '21A-D', '90-D', '217B-D', '38-D', '176A-D', '5-D', '26-D', '29-D', '2A-D', '90P-D', '196A-D', '215A-D', '88A-D', '5A-D', '89-D', '13-D', '33A-D', '184A-NGT-D', '216A-D', '215-D', '184A-D', '200-D', '2E-D', '2B-D', '297-D', '2-NGT-D', '22A-D']",Zone 2
3858,UP,swargate,5A-U-00,18.4993533,73.8581423,Active,Primary,"['215-U', '2A-U', '89-U', '3-U', '5-U', '2B-U', '31A-U', '29-U', '2G-U', '27-U', '230-U', '184A-NGT-U', '20-U', '2-NGT-U', '38-U', '26-U', '2E-U', '216A-U', '184A-U', '13-U', '297-U', '217B-U', '215A-U', '196A-U', '200-U', '216C-U', '33A-U', '5A-U', '20B-U', '22A-U', '176A-U', '90-U', '13L-U', '2-U', '24-NGT-U', '21A-U', '90P-U']",Zone 2
3859,UP,swargate depo,5A-U-01,18.5005347,73.8596867,Active,Primary,"['5A-U', '20B-U', '184A-U', '29-U', '176A-U', '196A-U', '230-U', '200-U', '20-U', '184A-NGT-U', '5-U', '24-NGT-U', '31A-U']",Zone 2
